제목 형태소,본문 형태소
"['추가', '아빠', '할머니', '이', '제', '울', '아빠', '보고', '모', '시', '요']","['추석', '아빠', '아빠', '전화', '통화', '후', '아빠', '표정', '안', '아빠', '이번', '추석', '말', '이제', '할머니', '우리', '모시', '대요', '엄마', '저', '더', '아빠', '건강', '안', '회사', '쉬', '병원', '가야', '대요', '할머니', '댁', '신경', '지방', '혼자', '할머니', '이제', '저희', '아빠', '다른', '아빠', '할머니', '병원', '집안일', '신경', '명절', '이제', '할머니', '댁', '좀', '가라', '통보', '대요', '날벼락', '아빠', '다른', '아빠', '얘기', '형편', '통장', '할머니', '병원', '비', '생활비', '동부', '정', '누가', '할머니', '병원', '모시', '안', '정', '대충', '정해진', '비용', '문제', '아빠', '전달', '아빠', '할머니', '병원', '비', '생활비', '그동안', '혼자', '부담', '안', '대요', '아빠', '당황', '형제', '부담', '고우리', '집', '형편', '이야기', '그동안', '혼자', '부담', '병원', '생활비', '계산', '형제', '아빠', '몫', '이체', '해달', '요', '아빠', '말', '소리', '약간', '다툼', '후', '아빠', '돈', '내기', '본인', '주말', '할머니', '댁', '회사', '차내', '병원', '하래', '것', '말', '서울', '지방', '주말', '가나', '아빠', '화가', '아빠', '땅', '도리', '본색', '무슨', '년', '동안', '명절', '오지', '궁', '시렁', '할머니', '척', '궁', '시렁', '아빠', '예전', '시골', '천평', '땅', '아빠', '혼자', '아빠', '형제', '대매', '나선', '끝', '그', '땅', '분할', '상속', '그', '얘기', '땅', '명절', '할머니', '왜', '아빠', '화', '대요', '처음', '혼자', '땅', '속보', '꼼짝', '아빠', '고생', '대책', '공유', '요추', '기출', '변형', '아빠', '저희', '아빠', '세', '저희', '아빠', '기준', '댓글', '개', '용이', '네', '호구', '아빠', '욕', '댓글', '기출', '변형', '다시', '작성', '아빠', '엄마', '제발', '명절', '애', '그것', '용돈', '설날', '주로', '명절', '당일', '밥', '생색', '가지', '우리', '집도', '돈', '왜', '할머니', '병원', '관심', '땅', '분할', '상속', '화', '땅', '분할', '상속', '좀', '명절', '전화', '명절', '안', '온', '벌써', '년도', '땅', '쇠']"
"['슈화', '수진', '언급']","['수', '수진', '언급', '잠깐', '멈칫', '다가', '소연', '아이', '소연', '우기', '슈화', '원본']"
"['카리나', '리', '정이', '로', '선물', '줌']","['에스', '로', '맘속', '적', '애', '엑스', '원트', '간질', '애']"
"['니', '주', '학년', '이', '거', '봄']","['우리', '학년']"
"['내', '수진', '라면', '탈퇴', '마당']","['자기', '스스로', '탈퇴', '끝', '호소', '거', '라면', '정말', '진짜', '생각', '탈퇴', '마당', '진짜', '학폭', '뭐', '호소', '이', '기본', '생각', '못', '탈퇴', '학폭', '인정', '애', '진짜', '논리', '뭐', '책', '대가리']"
"['안유진', '인스타']",[]
['사실'],"['사실', '우리', '방구', '때', '똥', '소량', '방구', '똥', '가루', '야레드', '벨벳', '슬기', '웬디', '아이린', '조이', '예리', '트', '블핑', '방탄', '엑소', '엔시', '티', '마마', '무', '더보이즈', '스키', '세븐', '틴', '에스', '파', '스', '우파', '스트릿', '우먼', '파이터', '노제', '리수', '허니', '제이', '모니카', '립', '제이', '케', '디데이', '리정', '여진', '치카', '웨이', '비', '홀리', '뱅', '코카', '앤', '버터', '훅', '아이', '키', '원트', '이채연', '로', '효진', '초이', '프라', '우드', '방탄', '엑소', '엔시', '티', '투바', '투', '더보이즈', '스키', '팔', '갓세븐', '빅뱅', '아이콘', '바비', '애비', '김종대', '디', '박찬열', '에스', '파', '카리나', '아이유', '윈터', '닝닝', '지젤', '스테이', '자윤', '은', '수민', '아이', '사', '제이', '백현', '정', '재현', '해찬', '마크', '정우', '마마', '무', '화사', '여자친구', '트와이스', '나연', '레드', '벨벳', '아이린', '조이', '블랙', '핑크', '로제', '지수', '제니', '소녀시대', '슈퍼주니어', '인피니트', '아이', '수진', '소연', '미연', '우기', '에이프릴', '나은', '현주', '승리', '버닝썬', '아이즈', '장원영', '안유진', '이채연', '사쿠라', '마이걸', '오징어', '게임', '환승', '연애', '인스타', '뿌', '링클', '전소', '광탈', '츄', '우주', '상향', '이화여대', '우울증', '생일', '엽떡', '배떡', '버블티', '탕', '코로나', '확진', '양성', '음성', '자가', '격리', '온', '수능', '대본', '축구', '카광', '노엘', '선바', '케인', '우주', '혜안', '추석', '명절', '할머니', '이모', '새해', '복', '소녀', '재판', '연애혁명', '연혁', '윰세', '소녀', '세계', '세', '여신', '강림', '집', '띵곡', '띵작', '트위터', '페북', '현실', '고증', '유튜브', '유튜버', '뷰티', '유', '튜버', '포니', '이사배', '판사', '배', '야오', '치', '우리', '야오', '치', '빌런', '백돌', '교실', '학교', '휴교', '대체공휴일', '운동장', '체육복', '트레이닝', '바지', '모자', '팔찌', '목걸이', '반지', '커플링', '타투', '남친', '스킨', '하이', '틴', '체', '애플', '아이폰', '에어팟', '아이패드', '스티븐잡스', '주스', '여행', '시험', '노래방', '웜톤', '쿨톤', '틴트', '블러셔', '아이라인', '눈썹', '눈썹', '문신', '프로아나', '포타', '롬앤', '에뛰드', '에스쁘', '립스틱', '쉐딩', '겟', '마을', '차차차', '강', '다니엘', '황민', '현', '박지훈', '김세정', '전소', '청', '승연', '이용진', '에프엑스', '장도연', '유재석', '박명수', '뭐', '김태호', '미주', '정준하', '러블', '리즈', '퀸덤', '지민', '권민아', '정국', '뷔', '태형', '곤장', '랩몬', '슈가', '제이', '홉', '김석진', '지석진', '하하', '액괴', '슬', '라임', '팝', '복숭아', '배', '사과', '샤인', '머스켓', '산리오', '신민아', '김태희', '세', '스노우', '차', '은우', '소설', '꼬깔콘', '이지영', '오레오', '불닭', '에너지', '스누피', '힐링', '꿀팁', '링크', '꿍디꿍디', '송편', '엄마', '아빠', '혈육', '동생', '새끼', '강쥐', '고양이', '핑크', '레드', '오렌지', '럼', '가을', '슬랙스', '셔츠', '페미', '닌', '페미', '한남', '알', '범죄자', '극혐', '수지', '미쓰에이', '첫사랑', '설레임', '베', '배', '아이스크림', '웬디', '서치', '달', '소녀', '세븐', '틴', '몬스터', '엑스', '셔누', '형', '뮤뱅', '엠카', '음중', '김민주', '하이브', '하이브', '걸즈', '민희진', '수빈', '리노', '우주소녀', '에이핑크', '현아', '핑퐁', '무진', '가을', '타나', '바이브', '아빠어디가', '녁', '욕', '아스트로', '에이', '티', '엠씨몽', '윤하', '미키마우스', '디즈니', '공룡', '영어', '국어', '수학', '타이타닉']"
"['맥심', '커피', '법']",[]
"['나', '진짜', '입', '시', '관련', '충격', '거', '알']","['나', '재수', '학원', '사람', '이돈', '공부', '막', '시대', '인재', '강남대', '곳', '어쨌든', '걸', '내', '과외', '쌤', '말', '재수생', '충격', '알', '우리', '과외', '쌤', '타워', '펠', '리스', '살', '숙명여고', '재수', '과외', '쌤피셜', '타워', '펠', '리스', '살', '아크', '리버', '파크', '애', '대부분', '재수', '고함', '재수', '학원', '돈', '또', '강남', '서초', '학군', '대학원', '대학', '유학', '부의', '상징', '한국', '입시', '패배', '상징', '고함', '년', '인생', '나', '충격']"
"['정시', '학교', '왜']","['당장', '자퇴', '보고', '메', '패스', '독재', '거나', '재종', '왜', '학교', '학교', '시간', '낭비', '거', '자퇴', '시간', '확보', '시간', '효율', '수', '수능', '도', '도움', '안', '내신', '수업', '안', '말', '학교', '선생님', '인강', '선생님', '수업', '퀄', '수능', '더', '최적화', '소득', '층', '소득', '층', '간', '사교육비', '차이', '교육', '수준', '더', '테', '학교', '공교육', '발전', '해도', '연봉', '학교', '쌤', '시간', '확보', '더', '인강', '쌤', '커리', '강의', '자료', '더', '수', '학교', '쌤', '학교', '업무', '처리', '인강', '쌤', '해당', '과목', '하나', '올인', '조교', '진', '연구', '진짜', '조금', '생각', '정시', '이', '공교육', '죽', '사교육비', '빈부격차', '교육', '불균형', '더', '유발', '정책', '거', '교육', '실정', '국민', '바보', '뷰티', '틴트', '마스카라', '화장', '학교', '입시', '수능', '수시', '정시']"
"['음반', '종', '판매량', '최고', '기록']","['위', '방탄소년단', '종', '최고', '판매량', '초동', '만', '현재', '누적', '정도', '위', '김호중', '종', '최고', '판매량', '초동', '만', '현재', '누적', '정도', '위', '강', '다니엘', '종', '최고', '판매량', '초동', '만', '현재', '누적', '현재', '누적', '정도', '위', '블랙', '핑크', '로제', '솔로', '종', '최고', '판매량', '초동', '만', '현재', '누적', '정도', '터', '실제', '판매량', '기준', '종인', '가수', '또', '댓', '내', '게임', '요즘', '거의', '기본', '종이', '종', '종', '그룹', '종', '종도', '래서', '종', '기록', '기록', '판매량', '종', '종', '종', '종', '차이', '남종', '일때', '판매량', '종일', '때', '배', '배', '종일', '때', '배배', '판매량', '함']"
"['만두', '포장', '제니']",[]
"['방탄', '이', '사진']",['미쳣']
"['미국', '경기장', '방탄', '노래', '연주', '마스크']","['미국', '미식축구', '경기장', '마칭', '밴드', '방탄', '노래', '진행자', '마침내', '정상', '삶', '복귀', '것', '축하', '마칭', '밴드', '소개', '방탄', '퍼', '미션', '투', '댄스', '연주', '함', '백신', '마스크', '마스크', '의무', '방탄', '버터', '조단', '헤어', '스타디움', '미식축구', '경기', '방탄', '버터', '연주', '최근', '임']"
"['방탄', '앞', '정장', '입지']","['새신랑', '빠순이', '심장']"
"['수진', '진짜', '이', '상', '해']","['증거물', '하나', '오토바이', '타고', '수금', '댕기', '협박', '문자', '문자', '캡처', '논거', '하나']"
"['방탄', '이', '거']",[]
"['방탄소년단', '오늘']","['정국', '진', '뷔', '슈가', '제이', '홉', '알엠', '지민', '방탄']"
"['여자', '때']","['위', '속옷', '안', '잠', '나', '여태', '잒는데', '친구', '취급']"
"['우리', '박지민', '애기', '떨렷', '봄']","['갠찮', '다다']"
"['반', '결혼', '생각']",[]
"['틱톡', '진짜', '웃기']","['남고', '여자', '가면', '일이']"
"['날', '추가', '요금', '네일', '카페', '회원']","['그', '와중', '노란색', '일침', '갑', '일침', '급발진']"
"['로제', '여자', '팬', '듯']","['남자', '다른', '멤버', '비', '여자', '팬', '비율', '훨']"
"['태용', '왕', '연예인', '친구', '이유', '이', '거', '던데']","['돌', '뮤비', '보고', '얘기', '왕따', '던데', '임', '하나', '연예인', '친구', '햄스터', '유리', '병', '인성', '재민', '해찬', '얘']"
"['수진', '수금', '건', '또', '동창', '인증', '분', '디엠', '답변', '적']","['별', '내용', '옛날', '판', '구라', '요즘', '사건', '다시', '보고', '봄', '참고', '이분', '패딩', '때', '모순', '지적', '생', '기부', '인증', '갑자기', '계폭', '판', '수진', '계폭', '소리', '거', '확실', '동창', '인증', '신분', '얘기', '도움', '봄', '수금', '관련', '사실', '답변']"
"['방탄', '이', '사진']","['정국', '진', '봉', '전정국', '장', '표정']"
"['체리', '구독', '일', '등', '시민권']","['체리', '노래', '대왕', '트래블', '세상', '가장', '것', '무엇', '요', '가족', '친구', '연인', '땡', '정답', '바로', '돈', '이지', '대왕', '트래블', '추억', '부', '너', '그거', '알', '이제', '부자', '여행', '재벌', '대왕', '트래블', '추억', '부', '너', '그거', '알', '이제', '부자', '여행', '재벌', '대왕', '트래블', '거기', '그', '대왕', '트래블', '사장', '좀', '안', '사장', '안', '계', '예', '추억', '부', '너', '그거', '알', '이제', '부자', '여행', '재벌', '대왕', '트래블', '거기', '대왕', '트래블', '사장', '좀', '안', '사장', '안', '계', '추억', '부', '너', '그거', '알', '이제', '부자', '여행', '재벌', '대왕', '트래블', '거기', '대왕', '트래블', '니', '사장', '좀', '안', '사장', '안', '계', '요', '니', '내', '나안', '사장', '안', '계', '요', '내', '체리', '유튜브', '채널', '오빠', '체리', '유튜브', '구독', '일등', '시민권', '수', '하늘나라', '공부', '필요', '노동', '필요', '흑인', '백인', '모두', '한국어', '체리', '구독', '후', '하늘나라', '부귀', '영화', '누리']"
"['오늘', '김태형', '유엔', '연설', '결론']","['네', '동의']"
"['이', '초', '호화', '게스트', '라인업']","['웅장', '게', '멜론', '스테이션', '게스트', '라인업', '준비', '함', '브랜뉴', '울림', '소속사', '대표', '장준', '이건', '우리', '골든', '차', '일드', '장준', '골든', '차일', '에이', '비식스', '웅', '이제', '러블리즈웅', '장준', '한림', '예고', '갓세븐', '유겸', '펜타곤', '키노', '엡', '전웅', '리', '오브', '유정', '승연', '웅', '장준', '이분', '야니', '빅톤웅', '수비니', '수빈', '앤', '오프', '웅', '어스', '투바', '투', '투모로우', '바이', '투게더', '장준', '영택', '웅', '휘', '도', '더보이즈', '장준', '웅', '사이', '장준', '에스에프', '나인', '웅', '제', '인성', '형', '스키', '스트', '레이키', '웅', '방찬', '외로', '남우현', '김재환', '정세운', '황민', '현', '트', '레저', '핀', '등등', '등꼭', '섭외', '웅', '장준', '게', '관부', '이번', '주', '게스트', '이영지']"
"['방탄', '유엔', '연설', '톡방', '방탄', '욕', '애', '개']","['어이', '방탄', '왜', '저기', '연설', '부터', '마스크', '유엔', '연설', '곳', '미국', '한국', '방역', '칙', '왜', '개념', '부터', '욕', '지금', '글', '와중', '맘', '캡쳐', '수준', '외교관', '공부', '사람', '얼마나', '방탄', '기회', '박탈', '개', '나소', '외교관', '웃음', '방탄', '화이팅']"
